platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Roll-ups that are versitile. These are great pants! i sized up from my typical size 28 because i found the rise to be a little low for me. i tend to like my pants a little higher on my waist. the sa said these ran a little smaller for most. when i got home, i put them up to my size 28's and they were the same. (what woman likes to go up a size?) i purchased the black;great for work and play. i would like the holly too but i am waiting. Bottoms Pants",3,0,0,0,,Positive,20.0,"Roll-ups that are versitile. These are great pants! i sized up from my typical size 28 because i found the rise to be a little low for me. i tend to like my pants a little higher on my waist. the sa said these ran a little smaller for most. when i got home, i put them up to my size 28's and they were the same. (what woman likes to go up a size?) i purchased the black;great for work and play. i would like the holly too but i am waiting. Bottoms Pants",English,General Fashion
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. This dress is seriously gorgeous, and even more so in person. the cut at the bottom is so flattering for curvy , pear shaped, and hourglass shaped women. i sized down so that the dress gave me more of a waist than you can see on the model and it was so much more flattering. love the fabric, fit and style of this dress. Dresses Dresses",2,0,0,0,,Positive,22.0,"nan. This dress is seriously gorgeous, and even more so in person. the cut at the bottom is so flattering for curvy , pear shaped, and hourglass shaped women. i sized down so that the dress gave me more of a waist than you can see on the model and it was so much more flattering. love the fabric, fit and style of this dress. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Really great!. These pants are so great. i was debating between them and some sateen denim style pants from another store, but these definitely take the cake. the fit is awesome--although i am a 26 in the green and a 27 in the black, so that's kind of weird. Bottoms Pants",6,0,0,0,,Positive,25.0,"Really great!. These pants are so great. i was debating between them and some sateen denim style pants from another store, but these definitely take the cake. the fit is awesome--although i am a 26 in the green and a 27 in the black, so that's kind of weird. Bottoms Pants",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. I loved these and wore them once (i bought the red ones) and the stained my furniture and my shirt so i washed them a few times in hopes of getting out all the extra dye- ruined yet another chair!!! so annoyed. i loved them but they are not worth it. Bottoms Pants,4,0,0,0,,Negative,24.0,nan. I loved these and wore them once (i bought the red ones) and the stained my furniture and my shirt so i washed them a few times in hopes of getting out all the extra dye- ruined yet another chair!!! so annoyed. i loved them but they are not worth it. Bottoms Pants,English,General Fashion
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Unexpectedly in love. I at first only intended to try this jacket on and get a feel for the fit and style, as i've been looking for spring/fall in-between weather outerwear. but i unexpectedly (and maybe unfortunately for my bank account) fell in love instantly. the fabric is very soft, and the cut is cute, stylish, and flattering. the quality seems good, and the fit is perfect. i ordered an xs regular in the moss color. Jackets Jackets",0,0,0,0,,Positive,24.0,"Unexpectedly in love. I at first only intended to try this jacket on and get a feel for the fit and style, as i've been looking for spring/fall in-between weather outerwear. but i unexpectedly (and maybe unfortunately for my bank account) fell in love instantly. the fabric is very soft, and the cut is cute, stylish, and flattering. the quality seems good, and the fit is perfect. i ordered an xs regular in the moss color. Jackets Jackets",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Beautiful in the pic, fits kind of funny in person. I was really hoping that this dress would fit perfectly because it looks beautiful on the model! however, when i put the dress on, there is a seam where the top portion meets the bottom portion and it made the skirt stick out a ton. i ordered the 0p and i am 5'4"" 110lbs. maybe ordering this dress in a larger size would prevent the skirt from looking so full at the top. Dresses Dresses",0,0,0,0,,Neutral,26.0,"Beautiful in the pic, fits kind of funny in person. I was really hoping that this dress would fit perfectly because it looks beautiful on the model! however, when i put the dress on, there is a seam where the top portion meets the bottom portion and it made the skirt stick out a ton. i ordered the 0p and i am 5'4"" 110lbs. maybe ordering this dress in a larger size would prevent the skirt from looking so full at the top. Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Great cut. This dress is a beautiful cut, and thankfully, it comes in petite so it fit my frame. i ordered it in my usual size in both 2r and 2p and will be returning the r. checks are cute and can be dressed up for work or for social event depending on goal. fabric is a little scratchy but texture and cut are great. Dresses Dresses",0,0,0,0,,Positive,22.0,"Great cut. This dress is a beautiful cut, and thankfully, it comes in petite so it fit my frame. i ordered it in my usual size in both 2r and 2p and will be returning the r. checks are cute and can be dressed up for work or for social event depending on goal. fabric is a little scratchy but texture and cut are great. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. I'm not normally one to spend $89.99 on a dress from retailer, but when this dress arrived in the mail it was a no-brainer that i would keep it. it hangs beautifully on your body and the fabric is extremely comfortable the tie at the waist is really flattering and the neckline adds a little bit of fun. i imagine it can go from season to season pretty easily: springtime with a cardigan and flats --> summer with wedges --> fall with tights and boots. i love pieces that can serve different purposes a Dresses Dresses",1,0,0,0,,Positive,25.0,"nan. I'm not normally one to spend $89.99 on a dress from retailer, but when this dress arrived in the mail it was a no-brainer that i would keep it. it hangs beautifully on your body and the fabric is extremely comfortable the tie at the waist is really flattering and the neckline adds a little bit of fun. i imagine it can go from season to season pretty easily: springtime with a cardigan and flats --> summer with wedges --> fall with tights and boots. i love pieces that can serve different purposes a Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"The skirt. I honestly can't say enough wonderful things about this beautiful skirt. it is so soft and comfortable, very flowy and flattering, i have a smaller waist but wider hips, and this accentuates all of my best features! i highly recommend this skirt for any occasion! i wore it to my bridal shower and got soo many compliment and i really couldn't stop touching the material. what a wonderful addition to my closet! Bottoms Skirts",0,0,0,0,,Positive,26.0,"The skirt. I honestly can't say enough wonderful things about this beautiful skirt. it is so soft and comfortable, very flowy and flattering, i have a smaller waist but wider hips, and this accentuates all of my best features! i highly recommend this skirt for any occasion! i wore it to my bridal shower and got soo many compliment and i really couldn't stop touching the material. what a wonderful addition to my closet! Bottoms Skirts",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Simple , lovely color. interesting neoprene fabric. I usually wear size 4 but the 2 was perfect, 4 would have definitely been loose. really nice zipper in the back, this skirt is thick and has a stiff/bouncy construction to it due to the neoprene which i was worried would make me look large but it is still soft enough that it doesn't do that. i usually have to get petite for retailer and this was no exception, the nonpetite goes beyond my knees awkwardly...

strangely enough, my only criticism for this is that the outer shell seems to get largish w Bottoms Skirts",0,0,0,0,,Positive,26.0,"Simple , lovely color. interesting neoprene fabric. I usually wear size 4 but the 2 was perfect, 4 would have definitely been loose. really nice zipper in the back, this skirt is thick and has a stiff/bouncy construction to it due to the neoprene which i was worried would make me look large but it is still soft enough that it doesn't do that. i usually have to get petite for retailer and this was no exception, the nonpetite goes beyond my knees awkwardly... strangely enough, my only criticism for this is that the outer shell seems to get largish w Bottoms Skirts",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. nan Dresses Dresses,0,0,0,0,,Negative,24.0,nan. nan Dresses Dresses,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Love this dress!. Love this dress! i've been looking for a nice nursing friendly dress for a while and this one is perfect! its so soft and hangs nicely. its very versatile and can be worn for multiple seasons. i ordered a size small which fits nicely, but could have done an xs or small petite. (for reference, i am 5'2"", 118 lbs). Dresses Dresses",0,0,0,0,,Positive,26.0,"Love this dress!. Love this dress! i've been looking for a nice nursing friendly dress for a while and this one is perfect! its so soft and hangs nicely. its very versatile and can be worn for multiple seasons. i ordered a size small which fits nicely, but could have done an xs or small petite. (for reference, i am 5'2"", 118 lbs). Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Comfortable & lovely. This dress is incredibly soft, comfortable, and essentially lined (i mean, look at all that intricate embroidery... your skin has no idea it is there). the colors are lovely (the embroidery is sort of a soft peachy cream lined with gold) and the dress is even prettier in person. the neckline is low, but not too revealing, and, though i normally avoid shirts without sleeves, the cut is flattering around my arms. the cut of the hem is also flattering. in some ways, the belt seems like an extra pie Dresses Dresses",1,0,0,0,,Positive,23.0,"Comfortable & lovely. This dress is incredibly soft, comfortable, and essentially lined (i mean, look at all that intricate embroidery... your skin has no idea it is there). the colors are lovely (the embroidery is sort of a soft peachy cream lined with gold) and the dress is even prettier in person. the neckline is low, but not too revealing, and, though i normally avoid shirts without sleeves, the cut is flattering around my arms. the cut of the hem is also flattering. in some ways, the belt seems like an extra pie Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Too billowy. This was really billowy but not in a good way. i had to return it. looks great in the photo but not so much in person. Tops Blouses,0,0,0,0,,Neutral,26.0,Too billowy. This was really billowy but not in a good way. i had to return it. looks great in the photo but not so much in person. Tops Blouses,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Great. It is one of my favorites from retailer. i received so many compliments while wearing it! i usually wear a 6 but i sized down to a 4 and still had plenty of room. Dresses Dresses,1,0,0,0,,Positive,23.0,Great. It is one of my favorites from retailer. i received so many compliments while wearing it! i usually wear a 6 but i sized down to a 4 and still had plenty of room. Dresses Dresses,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. nan Intimate Layering,0,0,0,0,,Positive,26.0,nan. nan Intimate Layering,English,Accessories
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Wanted to love it.... I waited six weeks for this dress to arrive and was so disappointed. loved the skirt part of it. but the top, which i guess i didn't see in photo was pleated as well, made my bust look huge and it puffed out on sides. would have been a wonderful summer dress, flowing and cool. Dresses Dresses",2,0,0,0,,Negative,24.0,"Wanted to love it.... I waited six weeks for this dress to arrive and was so disappointed. loved the skirt part of it. but the top, which i guess i didn't see in photo was pleated as well, made my bust look huge and it puffed out on sides. would have been a wonderful summer dress, flowing and cool. Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Good not great. This is a cute top. not perfectly made, a little boxy, but also not a crop top on me (5'5). it looks cute with high waisted jeans. Intimate Layering",0,0,0,0,,Positive,26.0,"Good not great. This is a cute top. not perfectly made, a little boxy, but also not a crop top on me (5'5). it looks cute with high waisted jeans. Intimate Layering",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Floral dress. One of my favorite dresses in retailer!
floral prints caught my eye at the first sight, so i had been desperate to have it!
it looks pale on picture, but in reality, it is brighter than you imagine it would be. 
along with soft, floral, pretty color, i like the design of skirt. 
compared to the front, length is longer on the back. 
it fringes nicely, so it looks elegant when i walk.
and the last thing i'd like to point out...
because of the textile, it is quite easy to fold into appr Dresses Dresses",0,0,0,0,,Positive,24.0,"Floral dress. One of my favorite dresses in retailer! floral prints caught my eye at the first sight, so i had been desperate to have it! it looks pale on picture, but in reality, it is brighter than you imagine it would be. along with soft, floral, pretty color, i like the design of skirt. compared to the front, length is longer on the back. it fringes nicely, so it looks elegant when i walk. and the last thing i'd like to point out... because of the textile, it is quite easy to fold into appr Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"My newest go to. I love, love, love this top! the color is beautiful, a pinkish-orange, about exactly how it looks online. it is soft and light weight for summers. it does run a little big, i debated between a 0 and a 2 and ended up with a 2, i'm almost 5'7"" and 130lbs for reference. it wings out on the sides at first, once i steamed it at home and relaxed the fabric a bit it draped nicely, so don't let that turn you off from it when trying it on! part of the design is cut out through out as a warning, Tops Blouses",18,0,0,0,,Positive,26.0,"My newest go to. I love, love, love this top! the color is beautiful, a pinkish-orange, about exactly how it looks online. it is soft and light weight for summers. it does run a little big, i debated between a 0 and a 2 and ended up with a 2, i'm almost 5'7"" and 130lbs for reference. it wings out on the sides at first, once i steamed it at home and relaxed the fabric a bit it draped nicely, so don't let that turn you off from it when trying it on! part of the design is cut out through out as a warning, Tops Blouses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"So comfy. My favorite pair of ags. i normally wear sz26 but i have awkward proportions when it comes to finding jeans that are actually ""ankle"" length on me. i orders these in a petite and went a size up to be safe. it doesn't seem like they've stretch out any and they fit exactly how i want. i love the dark wash bc they can be both dressed up and down. Bottoms Jeans",0,0,0,0,,Positive,26.0,"So comfy. My favorite pair of ags. i normally wear sz26 but i have awkward proportions when it comes to finding jeans that are actually ""ankle"" length on me. i orders these in a petite and went a size up to be safe. it doesn't seem like they've stretch out any and they fit exactly how i want. i love the dark wash bc they can be both dressed up and down. Bottoms Jeans",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. So much prettier in person! beautiful colors matched together! so light and relaxing! love at first sight! Dresses Dresses,5,0,0,0,,Positive,24.0,nan. So much prettier in person! beautiful colors matched together! so light and relaxing! love at first sight! Dresses Dresses,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Fit like a dream!. These are a perfect staple piece: you can dress them up or down, and they're insanely comfortable! even if you hold a lot of your weight in your butt and thighs like i do, i feel like these pants do such a nice job of being form-fitting and flattering without squeezing the life out of you. i have always loved any and all retailer pants in this style, because they just fit so well and last a really long time. i will continue to buy these for many, many years! Bottoms Jeans",1,0,0,0,,Positive,26.0,"Fit like a dream!. These are a perfect staple piece: you can dress them up or down, and they're insanely comfortable! even if you hold a lot of your weight in your butt and thighs like i do, i feel like these pants do such a nice job of being form-fitting and flattering without squeezing the life out of you. i have always loved any and all retailer pants in this style, because they just fit so well and last a really long time. i will continue to buy these for many, many years! Bottoms Jeans",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Sweet and romantic little piece. My local retailer had one of these skirts in store, presumably a return. i was so excited when i found out that it was in my size! i'm 5'7 and usually a 2 or 4 at retailer and bought the 2 for reference. the skirt is made of a heavy fabric and the pockets are lined with paisley fabric! the seams look really sturdy and the skirt moves well. it's very cute and super easy to wear. i styled it with brown boots, an retailer belt and a white button down. great for spring/summer xx Bottoms Skirts",3,0,0,0,,Positive,22.0,"Sweet and romantic little piece. My local retailer had one of these skirts in store, presumably a return. i was so excited when i found out that it was in my size! i'm 5'7 and usually a 2 or 4 at retailer and bought the 2 for reference. the skirt is made of a heavy fabric and the pockets are lined with paisley fabric! the seams look really sturdy and the skirt moves well. it's very cute and super easy to wear. i styled it with brown boots, an retailer belt and a white button down. great for spring/summer xx Bottoms Skirts",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. Prettier in person! so pretty! i'm 5' 6'' 120 lbs and the xxs fit well. i normally wear a 0-2. Tops Knits,1,0,0,0,,Positive,24.0,nan. Prettier in person! so pretty! i'm 5' 6'' 120 lbs and the xxs fit well. i normally wear a 0-2. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Gorgeous embroidery. This top has gorgeous embroidery, very very nice, looks good in both wine and grey. it runs large. i kept it around not sure whether i should keep it. i usually wear xl, i ordered l and it still was loose at the bottom but fitted at the top. i have a big bust, and the embroidery ended at the top of my bust making the entire look unflattering, because the bust juts out in a strange way below the embroidery. the arms also tend to look wider due to the style. i don't like the fit at all. Tops Knits",0,0,0,0,,Neutral,26.0,"Gorgeous embroidery. This top has gorgeous embroidery, very very nice, looks good in both wine and grey. it runs large. i kept it around not sure whether i should keep it. i usually wear xl, i ordered l and it still was loose at the bottom but fitted at the top. i have a big bust, and the embroidery ended at the top of my bust making the entire look unflattering, because the bust juts out in a strange way below the embroidery. the arms also tend to look wider due to the style. i don't like the fit at all. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Unique compliment getter. Great dress, received tons of compliments. downside to the dress is it stretched a bit and was feeling a bit loose by the end of the evening. Dresses Dresses",0,0,0,0,,Positive,26.0,"Unique compliment getter. Great dress, received tons of compliments. downside to the dress is it stretched a bit and was feeling a bit loose by the end of the evening. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Beautiful dress, disappointing fit. I had really high hopes for this dress based on the reviews. i'm on the curvier side, but was surprised to find that my usual size 12 was very loose and long - the hem hit just below my knee. instead of feeling sexy, the weird fit just made me feel matronly. i'm going to exchange for a 10 petite, which will hopefully be a little more figure-hugging and not as long. despite my fit issues, the design is stunning, intricate, and unusual. i'm hoping that the new size will do it more justice. Dresses Dresses",3,0,0,0,,Positive,25.0,"Beautiful dress, disappointing fit. I had really high hopes for this dress based on the reviews. i'm on the curvier side, but was surprised to find that my usual size 12 was very loose and long - the hem hit just below my knee. instead of feeling sexy, the weird fit just made me feel matronly. i'm going to exchange for a 10 petite, which will hopefully be a little more figure-hugging and not as long. despite my fit issues, the design is stunning, intricate, and unusual. i'm hoping that the new size will do it more justice. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Just incredible. Got this dress in the mail today, and i am blown away. the fit is amazing! normally i would get an 8 in dresses, sometimes a 6, i got a 6 in this one and it's perfect. hugs in all the right places. everyone needs this dress! i feel like with the style and fit of this dress, it should be a little more snug so i recommend sizing down. cannot wait to wear this one! Dresses Dresses",2,0,0,0,,Positive,26.0,"Just incredible. Got this dress in the mail today, and i am blown away. the fit is amazing! normally i would get an 8 in dresses, sometimes a 6, i got a 6 in this one and it's perfect. hugs in all the right places. everyone needs this dress! i feel like with the style and fit of this dress, it should be a little more snug so i recommend sizing down. cannot wait to wear this one! Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"This dress makes me look 20 years younger. I disagree with reviewers who said the dress looked cheap, cavernous or stiff. quite the opposite. i wore this to my 32nd anniversary dinner, and two women stopped me to say i was stunning. i am an average medium hourglass. the dress arrived in 2 weeks and was true to size. i wore a nude lace strapless bra underneath. the hem reaches the bottom of my kneecaps. the lace sleeves were not tight on my fleshy arms. the neckline lays flat. the dress zips in back, and the silver hooks in front are most Dresses Dresses",2,0,0,0,,Positive,25.0,"This dress makes me look 20 years younger. I disagree with reviewers who said the dress looked cheap, cavernous or stiff. quite the opposite. i wore this to my 32nd anniversary dinner, and two women stopped me to say i was stunning. i am an average medium hourglass. the dress arrived in 2 weeks and was true to size. i wore a nude lace strapless bra underneath. the hem reaches the bottom of my kneecaps. the lace sleeves were not tight on my fleshy arms. the neckline lays flat. the dress zips in back, and the silver hooks in front are most Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Epitome of elegent. I tried this dress on in store, and i realized it is true to size in every way. i am 5'1 and needed a petite for it to land just above my knee. this dress was elegant- i wore it to a wedding and some thought it was a ""rent the runway"" dress! ha! i'm way to classy for that. for all you ladies who want to look sophisticated in those cooler evening events, this is your dress! i felt so elegant and danced the night away and had no issues! the clasps go all the way down the dress, so i do suggest (li Dresses Dresses",3,0,0,0,,Positive,26.0,"Epitome of elegent. I tried this dress on in store, and i realized it is true to size in every way. i am 5'1 and needed a petite for it to land just above my knee. this dress was elegant- i wore it to a wedding and some thought it was a ""rent the runway"" dress! ha! i'm way to classy for that. for all you ladies who want to look sophisticated in those cooler evening events, this is your dress! i felt so elegant and danced the night away and had no issues! the clasps go all the way down the dress, so i do suggest (li Dresses Dresses",English,Traditional/Ethnic
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. This is cuter in person, more of a brown than a cream like in the picture. it runs a little smaller than i was expecting, but that's actually good for me as things usually are a little loose up top. i'm 5'6"", 120 lbs, 32c, and an xs fit well for a sexier look, but if you're wanting it a little looser, i would go up one size. Intimate Sleep",2,0,0,0,,Positive,24.0,"nan. This is cuter in person, more of a brown than a cream like in the picture. it runs a little smaller than i was expecting, but that's actually good for me as things usually are a little loose up top. i'm 5'6"", 120 lbs, 32c, and an xs fit well for a sexier look, but if you're wanting it a little looser, i would go up one size. Intimate Sleep",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"A little short. I ordered this online expecting more of a heavier sweater. its really more like a t-shirt which is actually fine. its super comfortable and it's really cute. my only complaint is that it is pretty short. i'm 5'7"" and i would love it if it were just an inch or two longer in the torso. other than that it's a great shirt. Tops Knits",0,0,0,0,,Positive,25.0,"A little short. I ordered this online expecting more of a heavier sweater. its really more like a t-shirt which is actually fine. its super comfortable and it's really cute. my only complaint is that it is pretty short. i'm 5'7"" and i would love it if it were just an inch or two longer in the torso. other than that it's a great shirt. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Pj's for the win. I love this pajama combo! it is super cute and comfortable! Tops Knits,0,0,0,0,,Positive,26.0,Pj's for the win. I love this pajama combo! it is super cute and comfortable! Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Feel like leggings. These pants are so soft and stretchy they feel like leggings. i love the ankle length as they are perfect to wear with both flats and booties. i am 5'5"" with fairly long legs and these hit right at my ankle. they are so comfortable i have ordered in the green, red and gray. my ""go to"" pants this winter. Bottoms Jeans",1,0,0,0,,Positive,22.0,"Feel like leggings. These pants are so soft and stretchy they feel like leggings. i love the ankle length as they are perfect to wear with both flats and booties. i am 5'5"" with fairly long legs and these hit right at my ankle. they are so comfortable i have ordered in the green, red and gray. my ""go to"" pants this winter. Bottoms Jeans",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"A classic piece. I got this vest for my birthday and it is my favorite. it has a very clean design, well structured and you can really tell the product is high quality from the look and touch. i would expect this to stay in my closet for years to come. Jackets Jackets",2,0,0,0,,Positive,26.0,"A classic piece. I got this vest for my birthday and it is my favorite. it has a very clean design, well structured and you can really tell the product is high quality from the look and touch. i would expect this to stay in my closet for years to come. Jackets Jackets",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Fun ;). This little pantie is fun and playful. its a deep maroon color with small shimmering lace details. the back is sheer but the front is more filled in and opaque. the ribbons on the sides can actually be untied which is a big plus for me. i'm a small lass, but i have a big bum so i got a medium and it fits perfectly. Intimate Intimates",0,0,0,0,,Positive,25.0,"Fun ;). This little pantie is fun and playful. its a deep maroon color with small shimmering lace details. the back is sheer but the front is more filled in and opaque. the ribbons on the sides can actually be untied which is a big plus for me. i'm a small lass, but i have a big bum so i got a medium and it fits perfectly. Intimate Intimates",English,Accessories
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Cute but .... This is really cute sweater, soft, cozy. around the chest bit small went up size but the shape looked the same. i'm keep it because of softness, warmth and versatile. i got it in black. would recommend it, or at least try it for yourself. Tops Fine gauge",0,0,0,0,,Positive,26.0,"Cute but .... This is really cute sweater, soft, cozy. around the chest bit small went up size but the shape looked the same. i'm keep it because of softness, warmth and versatile. i got it in black. would recommend it, or at least try it for yourself. Tops Fine gauge",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Perfect dress for work. Very flattering and flowy dress. would pair this dress with cowboy boots or navy wedges. Dresses Dresses,0,0,0,0,,Positive,25.0,Perfect dress for work. Very flattering and flowy dress. would pair this dress with cowboy boots or navy wedges. Dresses Dresses,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Bright and colorful!. Such a fun and beautiful skirt, absolutely love the cut and the way it flows when walking ! it is very very bright in my opinion and not so much my style so i will be wearing it sparingly! got a ton of compliments the first time wearing it Bottoms Skirts",0,0,0,0,,Positive,22.0,"Bright and colorful!. Such a fun and beautiful skirt, absolutely love the cut and the way it flows when walking ! it is very very bright in my opinion and not so much my style so i will be wearing it sparingly! got a ton of compliments the first time wearing it Bottoms Skirts",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. This sweater has every special element i could want .... form fitting, feminine, and attention to detail. i ordered it in turquoise, which is a lovely muted turquoise that works well when dressed up or down with a cream cami. because i am petite, the fitted waist detail in back hits me just in the right spot. thank you, retailer, for another timeless addition to my collection of yours. Tops Fine gauge",0,0,0,0,,Positive,23.0,"nan. This sweater has every special element i could want .... form fitting, feminine, and attention to detail. i ordered it in turquoise, which is a lovely muted turquoise that works well when dressed up or down with a cream cami. because i am petite, the fitted waist detail in back hits me just in the right spot. thank you, retailer, for another timeless addition to my collection of yours. Tops Fine gauge",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Not for me. This dress is absolutely hideous on my physique. ordered a size 6 and it hung on me like a cheaply made tent. i have an athletic built am a 34d. it is going back asap. Dresses Dresses,0,0,0,0,,Negative,20.0,Not for me. This dress is absolutely hideous on my physique. ordered a size 6 and it hung on me like a cheaply made tent. i have an athletic built am a 34d. it is going back asap. Dresses Dresses,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Runs small!!. I was sad that this was only online because i wanted to try on the xs and small to compare. i usually wear an xs in most antrho clothes, and i decided to get an xs because i was afraid the peplum part would be large. however, when i got it in the mail, the xs is too small! i tried to get it in a size up, but i couldn't find it. it's a cute shirt, but it runs small. even the length of the shirt is shorter than i would have liked. if they had the correct size, i would have gotten it, but this shir Tops Knits",1,0,0,0,,Positive,25.0,"Runs small!!. I was sad that this was only online because i wanted to try on the xs and small to compare. i usually wear an xs in most antrho clothes, and i decided to get an xs because i was afraid the peplum part would be large. however, when i got it in the mail, the xs is too small! i tried to get it in a size up, but i couldn't find it. it's a cute shirt, but it runs small. even the length of the shirt is shorter than i would have liked. if they had the correct size, i would have gotten it, but this shir Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Perfect lightweight tee!. I love, love this top! it's the perfect peplum tee! i would get more if this was offered in more color combos! the stripes add a cute effect to the tee and it's a perfect soft cotton. can't say enough about this one! Tops Knits",0,0,0,0,,Positive,25.0,"Perfect lightweight tee!. I love, love this top! it's the perfect peplum tee! i would get more if this was offered in more color combos! the stripes add a cute effect to the tee and it's a perfect soft cotton. can't say enough about this one! Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Love it. I bought this dress in blue. it's a light jersey material, but it is lined. i find it very flattering. i have found more occasions to wear it than i expected. Dresses Dresses",0,0,0,0,,Positive,23.0,"Love it. I bought this dress in blue. it's a light jersey material, but it is lined. i find it very flattering. i have found more occasions to wear it than i expected. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. Super cute! very light and flowy. i ordered the black. packs well wasn't wrinkly when i took it out of the suitcase.
i ordered the black. so happy with my purchase. Intimate Swim",0,0,0,0,,Positive,20.0,nan. Super cute! very light and flowy. i ordered the black. packs well wasn't wrinkly when i took it out of the suitcase. i ordered the black. so happy with my purchase. Intimate Swim,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Not if you're busty. I am a 32dd, 5'4'' and 125lbs and this top was way too baggy. it looked awful. this is shapeless and oversized. i would size down or just pass. Tops Knits",0,0,0,0,,Negative,26.0,"Not if you're busty. I am a 32dd, 5'4'' and 125lbs and this top was way too baggy. it looked awful. this is shapeless and oversized. i would size down or just pass. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Pretty back. Like the previous reviewer, the biggest problem with this shirt is how short it is. i'm 5'4 and ordered a 12, which is usually what i wear at retailer. even only being 5'4, this shirt is much shorter than i anticipated. it fits everywhere else, though. i'm obsessed with the back so i'm going to keep it and wear it. i'd say it's worth it at the sale price. Tops Blouses",0,0,0,0,,Neutral,26.0,"Pretty back. Like the previous reviewer, the biggest problem with this shirt is how short it is. i'm 5'4 and ordered a 12, which is usually what i wear at retailer. even only being 5'4, this shirt is much shorter than i anticipated. it fits everywhere else, though. i'm obsessed with the back so i'm going to keep it and wear it. i'd say it's worth it at the sale price. Tops Blouses",English,Western/Casual
