platform,text,likes,comments,shares,views,date,text_clean,is_fashion,language,text_sentiment,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,fashion_category,trend_score,engagement_score
Instagram,"✨ Orchid Nepal Collection | Dashain Exclusive ✨

Celebrate this Dashain in style with our Premium Pure Chinon Silk 3-Piece Set 💃🌸. Designed for elegance and comfort, it’s perfect for festive gatherings & special occasions.

👗 Kurta: Pure Chinon Silk with heavy sequin embroidery, micro inner, 42” length
👖 Plazo: Pure Chinon Silk with embroidery, full flair, micro inner, 40” length (fully stitched)
🧣 Dupatta: Pure Chinon Silk with sequin embroidery, 2.2 mtr length
📏 Sizes: M(38), L(40), XL(42), XXL(44)
⚖️ Weight: ~950 gm
💸 Price: RS 3520/-

🌸 Premium Quality | Ready to Wear | Ready to Dispatch
🌍 Delivery all over Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",-1,1,0,0,2025-09-14 09:54:02+00:00,"✨ Orchid Nepal Collection | Dashain Exclusive ✨ Celebrate this Dashain in style with our Premium Pure Chinon Silk 3-Piece Set 💃🌸. Designed for elegance and comfort, it’s perfect for festive gatherings & special occasions. 👗 Kurta: Pure Chinon Silk with heavy sequin embroidery, micro inner, 42” length 👖 Plazo: Pure Chinon Silk with embroidery, full flair, micro inner, 40” length (fully stitched) 🧣 Dupatta: Pure Chinon Silk with sequin embroidery, 2.2 mtr length 📏 Sizes: M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~950 gm 💸 Price: RS 3520/- 🌸 Premium Quality | Ready to Wear | Ready to Dispatch 🌍 Delivery all over Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",True,English,"✨ Orchid Nepal Collection | Dashain Exclusive ✨ Celebrate this Dashain in style with our Premium Pure Chinon Silk 3-Piece Set 💃🌸. Designed for elegance and comfort, it’s perfect for festive gatherings & special occasions. 👗 Kurta: Pure Chinon Silk with heavy sequin embroidery, micro inner, 42” length 👖 Plazo: Pure Chinon Silk with embroidery, full flair, micro inner, 40” length (fully stitched) 🧣 Dupatta: Pure Chinon Silk with sequin embroidery, 2.2 mtr length 📏 Sizes: M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~950 gm 💸 Price: RS 3520/- 🌸 Premium Quality | Ready to Wear | Ready to Dispatch 🌍 Delivery all over Nepal & Worldwide OrchidNepal OrchidNepalCollection Dashain2025 FestiveFashionNepal OrchidStyle",0.0,0.775,0.225,0.9812,Positive,Traditional/Ethnic,0.4002,-0.10000000000000003
Instagram,"✨ Orchid Nepal Collection | Dashain Exclusive ✨

Celebrate Dashain in style with this Faux Georgette 3-piece suit set 🌸💃. A perfect blend of elegance and tradition, designed for festive gatherings.

👗 Kurta: Faux Georgette with cotton thread embroidery + GPO lace, silk inner (50” length)
👖 Plazo: Faux Georgette, full flair with embroidery + GPO lace (40” length)
🧣 Dupatta: Faux Georgette with GPO lace border (2.2 mtr)
📏 Sizes: S(36), M(38), L(40), XL(42), XXL(44)
⚖️ Weight: ~800 gm
💸 Price: RS 2850/-

🌸 Premium Quality | Fully Stitched | Ready to Dispatch
🌍 Delivery all over Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",-1,2,0,0,2025-09-13 15:07:57+00:00,"✨ Orchid Nepal Collection | Dashain Exclusive ✨ Celebrate Dashain in style with this Faux Georgette 3-piece suit set 🌸💃. A perfect blend of elegance and tradition, designed for festive gatherings. 👗 Kurta: Faux Georgette with cotton thread embroidery + GPO lace, silk inner (50” length) 👖 Plazo: Faux Georgette, full flair with embroidery + GPO lace (40” length) 🧣 Dupatta: Faux Georgette with GPO lace border (2.2 mtr) 📏 Sizes: S(36), M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~800 gm 💸 Price: RS 2850/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery all over Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #Dashain2025 #FestiveFashionNepal #OrchidStyle",True,English,"✨ Orchid Nepal Collection | Dashain Exclusive ✨ Celebrate Dashain in style with this Faux Georgette 3-piece suit set 🌸💃. A perfect blend of elegance and tradition, designed for festive gatherings. 👗 Kurta: Faux Georgette with cotton thread embroidery + GPO lace, silk inner (50” length) 👖 Plazo: Faux Georgette, full flair with embroidery + GPO lace (40” length) 🧣 Dupatta: Faux Georgette with GPO lace border (2.2 mtr) 📏 Sizes: S(36), M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~800 gm 💸 Price: RS 2850/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery all over Nepal & Worldwide OrchidNepal OrchidNepalCollection Dashain2025 FestiveFashionNepal OrchidStyle",0.0,0.815,0.185,0.9693,Positive,Traditional/Ethnic,0.4003,0.19999999999999996
Instagram,"✨ Orchid Nepal Collection | Dashain Special ✨

Step into the festivities in pure elegance 🌸. Our Crunchy Silk Gown Set brings the perfect mix of comfort & grandeur for this Dashain season 💕.

👗 Gown: Crunchy silk, 4 mtr flair, sequin embroidery, heavy micro cotton inner, full sleeves (48–49 inch)
👖 Pant: Crunchy silk, 40–41 inch length
🧣 Dupatta: Matching crunchy silk with sequin embroidery (2.1 mtr)
📏 Sizes: M(38), L(40), XL(42), XXL(44)
⚖️ Weight: ~1kg
💸 Price: RS 3520/-

🌸 Premium Quality | Fully Stitched | Ready to Dispatch
🌍 Delivery across Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #EthnicElegance",-1,0,0,0,2025-09-13 15:04:03+00:00,"✨ Orchid Nepal Collection | Dashain Special ✨ Step into the festivities in pure elegance 🌸. Our Crunchy Silk Gown Set brings the perfect mix of comfort & grandeur for this Dashain season 💕. 👗 Gown: Crunchy silk, 4 mtr flair, sequin embroidery, heavy micro cotton inner, full sleeves (48–49 inch) 👖 Pant: Crunchy silk, 40–41 inch length 🧣 Dupatta: Matching crunchy silk with sequin embroidery (2.1 mtr) 📏 Sizes: M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~1kg 💸 Price: RS 3520/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery across Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #EthnicElegance",True,English,"✨ Orchid Nepal Collection | Dashain Special ✨ Step into the festivities in pure elegance 🌸. Our Crunchy Silk Gown Set brings the perfect mix of comfort & grandeur for this Dashain season 💕. 👗 Gown: Crunchy silk, 4 mtr flair, sequin embroidery, heavy micro cotton inner, full sleeves (48–49 inch) 👖 Pant: Crunchy silk, 40–41 inch length 🧣 Dupatta: Matching crunchy silk with sequin embroidery (2.1 mtr) 📏 Sizes: M(38), L(40), XL(42), XXL(44) ⚖️ Weight: ~1kg 💸 Price: RS 3520/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery across Nepal & Worldwide OrchidNepal OrchidNepalCollection DashainWear FestiveFashionNepal EthnicElegance",0.0,0.757,0.243,0.9835,Positive,Traditional/Ethnic,0.4,-0.4
Instagram,"✨ Orchid Nepal Collection | Dashain Special ✨

Step into festive elegance 🌸 with our Heavy Chinon Silk Gown Set, crafted to make you stand out this Dashain. 💕

👗 Gown: Pure Chinon Silk, heavy 5mm sequin embroidery, attached pad, 51–53 inch length, 3 mtr flair
👖 Pant: Heavy butter silk with embroidery & elastic fit (40–41 inch)
🧣 Dupatta: Pure Chinon Silk with sequin embroidery, full-stitched (2.1 mtr)
📏 Sizes: M(38), L(40), XL(42) with margin
⚖️ Weight: 800 gm
💸 Price: RS 3690/-

🌸 Premium Quality | Fully Stitched | Ready to Dispatch
🌍 Delivery across Nepal & Worldwide

#OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #PlusSizeKurtisNepal #NepalFashion",-1,4,0,0,2025-09-13 15:02:03+00:00,"✨ Orchid Nepal Collection | Dashain Special ✨ Step into festive elegance 🌸 with our Heavy Chinon Silk Gown Set, crafted to make you stand out this Dashain. 💕 👗 Gown: Pure Chinon Silk, heavy 5mm sequin embroidery, attached pad, 51–53 inch length, 3 mtr flair 👖 Pant: Heavy butter silk with embroidery & elastic fit (40–41 inch) 🧣 Dupatta: Pure Chinon Silk with sequin embroidery, full-stitched (2.1 mtr) 📏 Sizes: M(38), L(40), XL(42) with margin ⚖️ Weight: 800 gm 💸 Price: RS 3690/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery across Nepal & Worldwide #OrchidNepal #OrchidNepalCollection #DashainWear #FestiveFashionNepal #PlusSizeKurtisNepal #NepalFashion",True,English,"✨ Orchid Nepal Collection | Dashain Special ✨ Step into festive elegance 🌸 with our Heavy Chinon Silk Gown Set, crafted to make you stand out this Dashain. 💕 👗 Gown: Pure Chinon Silk, heavy 5mm sequin embroidery, attached pad, 51–53 inch length, 3 mtr flair 👖 Pant: Heavy butter silk with embroidery & elastic fit (40–41 inch) 🧣 Dupatta: Pure Chinon Silk with sequin embroidery, full-stitched (2.1 mtr) 📏 Sizes: M(38), L(40), XL(42) with margin ⚖️ Weight: 800 gm 💸 Price: RS 3690/- 🌸 Premium Quality | Fully Stitched | Ready to Dispatch 🌍 Delivery across Nepal & Worldwide OrchidNepal OrchidNepalCollection DashainWear FestiveFashionNepal PlusSizeKurtisNepal NepalFashion",0.0,0.81,0.19,0.9715,Positive,Traditional/Ethnic,0.4007,0.7999999999999999
Instagram,"""Sangeet bagi rahancha"" #Fusionnepal
at #Mh_lounge_and_bar #bagarkot",2,0,0,0,2026-04-22 12:32:33+00:00,"""Sangeet bagi rahancha"" #Fusionnepal at #Mh_lounge_and_bar #bagarkot",True,English,"""Sangeet bagi rahancha"" Fusionnepal at Mh_lounge_and_bar bagarkot",0.0,1.0,0.0,0.0,Neutral,Indo-Western/Fusion,0.2,0.8
Instagram,"🌟 Chancen durch digitale Bildung – Fragrance Computer Class 🌟
In Kooperation mit Fusion Nepal entsteht im Kathmandu-Tal ein Lernraum, der Menschen neue Perspektiven eröffnet: ""Fragrance Computer Class – Digital Skills for Opportunities"" 💻✨ Hier erhalten Erwachsene jeden Alters, die am lokalen Arbeitsmarkt bisher kaum Chancen hatten, erstmals Zugang zu digitalem Wissen. Viele von ihnen sitzen zum ersten Mal an einem Laptop – und machen Schritte, die ihre Zukunft nachhaltig verändern können. ✨
📚 Was hier entsteht:
✨ Offene Lernzeiten & strukturierte Computerkurse
✨ Office-Grundlagen, Schreiben, Internetrecherche
✨ Bewerbungs- & Interviewtraining
✨ Zeit- & Selbstmanagement für den Berufsalltag
Und ab dem neuen Schuljahr im April profitieren auch Schüler*innen staatlicher Schulen – mit Zugang zu digitalen Basiskompetenzen und E‑Learning‑Möglichkeiten. 🎒💻
🔥 Warum uns das wichtig ist:
Weil digitale Fähigkeiten heute darüber entscheiden können, ob jemand einen Job findet, sich weiterbilden kann oder neue Hoffnung schöpft. Fusion Nepal schafft einen Ort, an dem genau das möglich wird: Lernen, wachsen, Zukunft entwickeln.
Wir unterstützen die Initiative mit Laptops, Möbeln, Lernmaterialien und der Finanzierung der laufenden Kosten. Doch der entscheidende Schritt kommt von den Menschen selbst: Sie trauen sich zu lernen – und trauen sich, an ihre Zukunft zu glauben. 🌱

#FusionNepal #Menschenimdialog #LetsLearn #ImpactAlliance #Empowerment #FragranceComputerClass #DigitalSkills #LearnAndGrow #HelfenX3",16,1,0,0,2026-03-22 14:20:53+00:00,"🌟 Chancen durch digitale Bildung – Fragrance Computer Class 🌟 In Kooperation mit Fusion Nepal entsteht im Kathmandu-Tal ein Lernraum, der Menschen neue Perspektiven eröffnet: ""Fragrance Computer Class – Digital Skills for Opportunities"" 💻✨ Hier erhalten Erwachsene jeden Alters, die am lokalen Arbeitsmarkt bisher kaum Chancen hatten, erstmals Zugang zu digitalem Wissen. Viele von ihnen sitzen zum ersten Mal an einem Laptop – und machen Schritte, die ihre Zukunft nachhaltig verändern können. ✨ 📚 Was hier entsteht: ✨ Offene Lernzeiten & strukturierte Computerkurse ✨ Office-Grundlagen, Schreiben, Internetrecherche ✨ Bewerbungs- & Interviewtraining ✨ Zeit- & Selbstmanagement für den Berufsalltag Und ab dem neuen Schuljahr im April profitieren auch Schüler*innen staatlicher Schulen – mit Zugang zu digitalen Basiskompetenzen und E‑Learning‑Möglichkeiten. 🎒💻 🔥 Warum uns das wichtig ist: Weil digitale Fähigkeiten heute darüber entscheiden können, ob jemand einen Job findet, sich weiterbilden kann oder neue Hoffnung schöpft. Fusion Nepal schafft einen Ort, an dem genau das möglich wird: Lernen, wachsen, Zukunft entwickeln. Wir unterstützen die Initiative mit Laptops, Möbeln, Lernmaterialien und der Finanzierung der laufenden Kosten. Doch der entscheidende Schritt kommt von den Menschen selbst: Sie trauen sich zu lernen – und trauen sich, an ihre Zukunft zu glauben. 🌱 #FusionNepal #Menschenimdialog #LetsLearn #ImpactAlliance #Empowerment #FragranceComputerClass #DigitalSkills #LearnAndGrow #HelfenX3",True,English,"🌟 Chancen durch digitale Bildung – Fragrance Computer Class 🌟 In Kooperation mit Fusion Nepal entsteht im Kathmandu-Tal ein Lernraum, der Menschen neue Perspektiven eröffnet: ""Fragrance Computer Class – Digital Skills for Opportunities"" 💻✨ Hier erhalten Erwachsene jeden Alters, die am lokalen Arbeitsmarkt bisher kaum Chancen hatten, erstmals Zugang zu digitalem Wissen. Viele von ihnen sitzen zum ersten Mal an einem Laptop – und machen Schritte, die ihre Zukunft nachhaltig verändern können. ✨ 📚 Was hier entsteht: ✨ Offene Lernzeiten & strukturierte Computerkurse ✨ Office-Grundlagen, Schreiben, Internetrecherche ✨ Bewerbungs- & Interviewtraining ✨ Zeit- & Selbstmanagement für den Berufsalltag Und ab dem neuen Schuljahr im April profitieren auch Schüler*innen staatlicher Schulen – mit Zugang zu digitalen Basiskompetenzen und E‑Learning‑Möglichkeiten. 🎒💻 🔥 Warum uns das wichtig ist: Weil digitale Fähigkeiten heute darüber entscheiden können, ob jemand einen Job findet, sich weiterbilden kann oder neue Hoffnung schöpft. Fusion Nepal schafft einen Ort, an dem genau das möglich wird: Lernen, wachsen, Zukunft entwickeln. Wir unterstützen die Initiative mit Laptops, Möbeln, Lernmaterialien und der Finanzierung der laufenden Kosten. Doch der entscheidende Schritt kommt von den Menschen selbst: Sie trauen sich zu lernen – und trauen sich, an ihre Zukunft zu glauben. 🌱 FusionNepal Menschenimdialog LetsLearn ImpactAlliance Empowerment FragranceComputerClass DigitalSkills LearnAndGrow HelfenX3",0.061,0.869,0.071,-0.1779,Negative,Western/Casual,0.0006,6.7
Instagram,"Auch in diesem Jahr hat der heftige Regen in Nepal schwere Schäden verursacht.
Das Wasser stieg plötzlich – innerhalb weniger Minuten stand der gesamte Boden des Zentrums unter Wasser. Kleidung, Teppiche und Spielzeug wurden zerstört.

Trotz Krankheit und Feiertagen hat das Team rund um Laxmi in den letzten Tagen unermüdlich gearbeitet: Sie haben Schmutz entfernt, Räume gereinigt und das Zentrum Stück für Stück wieder aufgebaut.

Die gute Nachricht:
Die Schneiderinnenkurse im Obergeschoss konnten heute wieder starten.

Die traurige:
Der Kinderraum ist stark beschädigt – Teppiche, Stoffe und Spielzeug sind verloren. Damit die Kinder bald wieder einen sicheren Ort zum Lernen und Spielen haben, wollen wir beim Wiederaufbau helfen.

#AshavadiProject #FusionNepal #NepalFloods #HilfeVorOrt #FrauenStärken #KinderSchützen #Solidarität",11,0,0,0,2025-10-08 09:27:09+00:00,"Auch in diesem Jahr hat der heftige Regen in Nepal schwere Schäden verursacht. Das Wasser stieg plötzlich – innerhalb weniger Minuten stand der gesamte Boden des Zentrums unter Wasser. Kleidung, Teppiche und Spielzeug wurden zerstört. Trotz Krankheit und Feiertagen hat das Team rund um Laxmi in den letzten Tagen unermüdlich gearbeitet: Sie haben Schmutz entfernt, Räume gereinigt und das Zentrum Stück für Stück wieder aufgebaut. Die gute Nachricht: Die Schneiderinnenkurse im Obergeschoss konnten heute wieder starten. Die traurige: Der Kinderraum ist stark beschädigt – Teppiche, Stoffe und Spielzeug sind verloren. Damit die Kinder bald wieder einen sicheren Ort zum Lernen und Spielen haben, wollen wir beim Wiederaufbau helfen. #AshavadiProject #FusionNepal #NepalFloods #HilfeVorOrt #FrauenStärken #KinderSchützen #Solidarität",True,English,"Auch in diesem Jahr hat der heftige Regen in Nepal schwere Schäden verursacht. Das Wasser stieg plötzlich – innerhalb weniger Minuten stand der gesamte Boden des Zentrums unter Wasser. Kleidung, Teppiche und Spielzeug wurden zerstört. Trotz Krankheit und Feiertagen hat das Team rund um Laxmi in den letzten Tagen unermüdlich gearbeitet: Sie haben Schmutz entfernt, Räume gereinigt und das Zentrum Stück für Stück wieder aufgebaut. Die gute Nachricht: Die Schneiderinnenkurse im Obergeschoss konnten heute wieder starten. Die traurige: Der Kinderraum ist stark beschädigt – Teppiche, Stoffe und Spielzeug sind verloren. Damit die Kinder bald wieder einen sicheren Ort zum Lernen und Spielen haben, wollen wir beim Wiederaufbau helfen. AshavadiProject FusionNepal NepalFloods HilfeVorOrt FrauenStärken KinderSchützen Solidarität",0.121,0.854,0.025,-0.9246,Negative,Indo-Western/Fusion,0.0003,4.4
Instagram,"Neuigkeiten aus Balkhu, Nepal. 🇳🇵 
Unsere Partnerin Laxmi von FUSION schickt uns regelmäßig Updates und jedes Mal berührt es uns aufs Neue, was dort entsteht.
32 Frauen besuchen inzwischen das kostenlose Nähtraining, viele zum ersten Mal überhaupt in einem Lernumfeld.
Gleich nebenan wachsen die Mauern von 10 neuen Häusern  für Familien, die bisher unter Planen gelebt haben.
Ein Schritt nach dem anderen. Gemeinsam.

#ashavadiproject #fusionnepal #frauenstärken #zukunftbauen #balkhu #nepal #ngo #ehrenamt",15,2,0,0,2025-07-13 13:33:09+00:00,"Neuigkeiten aus Balkhu, Nepal. 🇳🇵 Unsere Partnerin Laxmi von FUSION schickt uns regelmäßig Updates und jedes Mal berührt es uns aufs Neue, was dort entsteht. 32 Frauen besuchen inzwischen das kostenlose Nähtraining, viele zum ersten Mal überhaupt in einem Lernumfeld. Gleich nebenan wachsen die Mauern von 10 neuen Häusern für Familien, die bisher unter Planen gelebt haben. Ein Schritt nach dem anderen. Gemeinsam. #ashavadiproject #fusionnepal #frauenstärken #zukunftbauen #balkhu #nepal #ngo #ehrenamt",True,English,"Neuigkeiten aus Balkhu, Nepal. 🇳🇵 Unsere Partnerin Laxmi von FUSION schickt uns regelmäßig Updates und jedes Mal berührt es uns aufs Neue, was dort entsteht. 32 Frauen besuchen inzwischen das kostenlose Nähtraining, viele zum ersten Mal überhaupt in einem Lernumfeld. Gleich nebenan wachsen die Mauern von 10 neuen Häusern für Familien, die bisher unter Planen gelebt haben. Ein Schritt nach dem anderen. Gemeinsam. ashavadiproject fusionnepal frauenstärken zukunftbauen balkhu nepal ngo ehrenamt",0.102,0.898,0.0,-0.8316,Negative,Indo-Western/Fusion,0.0007,6.6
Instagram,"Steelcase Personality Plus Task Mesh Chair with Headrest
Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace.Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality!#kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",0,0,0,0,2025-06-13 07:13:37+00:00,"Steelcase Personality Plus Task Mesh Chair with Headrest Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace. Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality! #kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",True,English,"Steelcase Personality Plus Task Mesh Chair with Headrest Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace. Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality! kathmandufurniture fusionnepal Steelcase SitBetter furnitureinnepal WorkBetter officechairs OfficeFurniture",0.0,0.848,0.152,0.9076,Positive,Indo-Western/Fusion,0.4,0.0
Instagram,"Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace.

Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality!

#kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",0,0,0,0,2025-06-02 05:15:55+00:00,"Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace. Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality! #kathmandufurniture #fusionnepal #Steelcase #SitBetter #furnitureinnepal #WorkBetter #officechairs #OfficeFurniture",True,English,"Discover the Steelcase Personality Plus Chair, where innovative design meets personal customization. This chair offers exceptional ergonomic support while allowing you to express your individual style, making it a standout choice for any modern workspace. Transform your office with the Steelcase Personality Plus Chair, available now at Fusion Furniture. Experience the perfect blend of comfort and personality! kathmandufurniture fusionnepal Steelcase SitBetter furnitureinnepal WorkBetter officechairs OfficeFurniture",0.0,0.831,0.169,0.9076,Positive,Indo-Western/Fusion,0.4,0.0
Instagram,"💛 Wusstest Du, dass wir mit dem Mindfulness Trekking in Nepal nicht nur Dich stärken – sondern auch Frauen vor Ort?

🤝🏼✨ In Kooperation mit @ashavadi.project unterstützen wir das Projekt FUSION, eine Schneiderinnen-Ausbildung im Slumviertel Balkhu in Kathmandu.🧵🇳🇵

Hier leben viele Frauen mit ihren Kindern unter extrem schweren Lebensbedingungen in großer Armut – ohne geregeltes Einkommen, ohne Perspektive.

Was das Projekt leistet:
🧵 Frauen lernen in einer fundierten Ausbildung das Schneiderhandwerk
🖇️ Sie bekommen auch Business-Basics an die Hand
👗 Nach der Ausbildung können sie im Co-Working-Space erste Aufträge umsetzen
🌱 Ziel: Wirtschaftliche Unabhängigkeit & ein selbstbestimmtes Leben - auch für ihre Kinder

💛 Deshalb fließt ein großer Teil unseres Gewinns in dieses Projekt.💛

Wenn Du also mit uns reist, unterstützt Du nicht nur Deine eigene Entwicklung, sondern auch die von  Frauen in schweren Lebenssituationen - auf der anderen Seite der Welt.

📅 Termine:
23.03. – 06.04.2026: Langtang
8.04. - 22.04.2026: Poon Hill

ℹ️ Online-Infoabend: 29.06. um 19:00 Uhr 
(für eine Anmeldung schreib uns einfach an 🫶🏼)

Alle Infos zu den Reisen & zur Anmeldung:
www.wanderwohl.de/nepal-trekking

#ichfühlmichwanderwohl
📷 @ashavadi.project 
⸻

#wanderwohl #nepal #trekkingreise #mindfultrekking #frauenstärken #empowerment #ashavadiproject #fusionnepal #perspektivenschaffen #gemeinsamistbesser #wandern #wanderlust #achtsamkeit",41,0,0,0,2025-05-31 06:10:00+00:00,"💛 Wusstest Du, dass wir mit dem Mindfulness Trekking in Nepal nicht nur Dich stärken – sondern auch Frauen vor Ort? 🤝🏼✨ In Kooperation mit .project unterstützen wir das Projekt FUSION, eine Schneiderinnen-Ausbildung im Slumviertel Balkhu in Kathmandu.🧵🇳🇵 Hier leben viele Frauen mit ihren Kindern unter extrem schweren Lebensbedingungen in großer Armut – ohne geregeltes Einkommen, ohne Perspektive. Was das Projekt leistet: 🧵 Frauen lernen in einer fundierten Ausbildung das Schneiderhandwerk 🖇️ Sie bekommen auch Business-Basics an die Hand 👗 Nach der Ausbildung können sie im Co-Working-Space erste Aufträge umsetzen 🌱 Ziel: Wirtschaftliche Unabhängigkeit & ein selbstbestimmtes Leben - auch für ihre Kinder 💛 Deshalb fließt ein großer Teil unseres Gewinns in dieses Projekt.💛 Wenn Du also mit uns reist, unterstützt Du nicht nur Deine eigene Entwicklung, sondern auch die von Frauen in schweren Lebenssituationen - auf der anderen Seite der Welt. 📅 Termine: 23.03. – 06.04.2026: Langtang 8.04. - 22.04.2026: Poon Hill ℹ️ Online-Infoabend: 29.06. um 19:00 Uhr (für eine Anmeldung schreib uns einfach an 🫶🏼) Alle Infos zu den Reisen & zur Anmeldung: #ichfühlmichwanderwohl 📷 .project ⸻ #wanderwohl #nepal #trekkingreise #mindfultrekking #frauenstärken #empowerment #ashavadiproject #fusionnepal #perspektivenschaffen #gemeinsamistbesser #wandern #wanderlust #achtsamkeit",True,English,"💛 Wusstest Du, dass wir mit dem Mindfulness Trekking in Nepal nicht nur Dich stärken – sondern auch Frauen vor Ort? 🤝🏼✨ In Kooperation mit .project unterstützen wir das Projekt FUSION, eine Schneiderinnen-Ausbildung im Slumviertel Balkhu in Kathmandu.🧵🇳🇵 Hier leben viele Frauen mit ihren Kindern unter extrem schweren Lebensbedingungen in großer Armut – ohne geregeltes Einkommen, ohne Perspektive. Was das Projekt leistet: 🧵 Frauen lernen in einer fundierten Ausbildung das Schneiderhandwerk 🖇️ Sie bekommen auch Business-Basics an die Hand 👗 Nach der Ausbildung können sie im Co-Working-Space erste Aufträge umsetzen 🌱 Ziel: Wirtschaftliche Unabhängigkeit & ein selbstbestimmtes Leben - auch für ihre Kinder 💛 Deshalb fließt ein großer Teil unseres Gewinns in dieses Projekt.💛 Wenn Du also mit uns reist, unterstützt Du nicht nur Deine eigene Entwicklung, sondern auch die von Frauen in schweren Lebenssituationen - auf der anderen Seite der Welt. 📅 Termine: 23.03. – 06.04.2026: Langtang 8.04. - 22.04.2026: Poon Hill ℹ️ Online-Infoabend: 29.06. um 19:00 Uhr (für eine Anmeldung schreib uns einfach an 🫶🏼) Alle Infos zu den Reisen & zur Anmeldung: ichfühlmichwanderwohl 📷 .project ⸻ wanderwohl nepal trekkingreise mindfultrekking frauenstärken empowerment ashavadiproject fusionnepal perspektivenschaffen gemeinsamistbesser wandern wanderlust achtsamkeit",0.034,0.871,0.094,0.926,Positive,Indo-Western/Fusion,0.401,16.400000000000002
